0,1,2
2203,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.10982635 0.11994577 0.06297756 0.09775584
 0.14654225 0.10057392 0.13071475 0.01895744 0.02056722 0.15556175
 0.01514183 0.00304786 0.02368507 0.01735968 0.01233954 0.04169307
 0.02773062 0.01981739 0.03403377 0.0068086  0.05671119 0.01198425
 0.01260821 0.01670849 0.0062716  0.01138517 0.06259149 0.00344801
 0.00893718 0.04892324 0.01698696 0.01249918 0.01277651 0.02580409
 0.00596956 0.00861972 0.01764837 0.00972573 0.00928693 0.00492037
 0.01018436 0.03915247 0.00102494 0.00688452 0.00932922 0.02123572
 0.01355061 0.00624066 0.07329728 0.00358505]",[]
2222,"[0.35973233 0.03013443 0.09690692 0.08272684 0.00791306 0.05614452
 0.00209915 0.01104993 0.06184083 0.01685299 0.00771781 0.04578512
 0.00389624 0.0061598  0.15389359 0.01624801 0.04556165 0.00590547
 0.00266285 0.04356326 0.01635294 0.03008995 0.00374296 0.01782586
 0.18673365 0.00719053 0.07316732 0.11856481 0.00367172 0.00582803
 0.03151875 0.00599558 0.01503691 0.00468754 0.05504909 0.00204024
 0.00456826 0.00191082 0.00227612 0.00297416 0.00826613 0.00120937
 0.05909545 0.0653906  0.01648187 0.00254909 0.00721234 0.00362061
 0.00055756 0.00178509 0.18257538 0.17071368 0.10994308 0.15293108
 0.09019255 0.17929302 0.02698674 0.01903518 0.04133169 0.07347266
 0.0192971  0.00477743 0.03301436 0.01522858 0.01261562 0.10663349
 0.05359872 0.02030323 0.02310178 0.02054823 0.04269165 0.02170478
 0.0152351  0.01097445 0.00701892 0.02078183 0.02271302 0.00563859
 0.01709336 0.02114927 0.02315442 0.02425187 0.00575464 0.02489723
 0.01185646 0.00394471 0.0209506  0.01228174 0.01015196 0.00579774
 0.0175336  0.00909106 0.00223463 0.01077464 0.01479425 0.02573179
 0.02204983 0.00722412 0.00542207 0.00400279]",[8114]
2229,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.18686594 0.07975462 0.07892673 0.10785893
 0.06235809 0.09277862 0.01940669 0.01464657 0.03631856 0.17686382
 0.01706842 0.01631486 0.02265707 0.01101009 0.03578602 0.04108933
 0.042815   0.01882923 0.01832923 0.02262656 0.07032856 0.01880936
 0.01127702 0.03991055 0.03410378 0.01515378 0.0473566  0.02165384
 0.02369833 0.03266879 0.03528035 0.01180051 0.02315587 0.01973075
 0.01572622 0.00354315 0.02602816 0.00978258 0.00493146 0.00402214
 0.01381199 0.00924145 0.00944235 0.02502999 0.01286238 0.01487711
 0.01569971 0.00685709 0.0062536  0.00336701]",[]
2243,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.21650215 0.10900991 0.06906303 0.07967883
 0.02550898 0.08715088 0.02255518 0.01268219 0.0370472  0.1345933
 0.01427718 0.02098643 0.01278101 0.01399016 0.06053562 0.05555003
 0.02865143 0.0157454  0.00754598 0.02946197 0.07476109 0.02129038
 0.00803845 0.02208259 0.03126956 0.02164798 0.08373473 0.03474379
 0.00927244 0.04029463 0.01869361 0.01114759 0.01733176 0.00565492
 0.02811589 0.00309691 0.0548024  0.00958446 0.00437751 0.00447773
 0.02256711 0.00306375 0.01593829 0.02919604 0.01988665 0.01013637
 0.01163604 0.00637712 0.00631334 0.00354968]",[]
2253,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.18045691 0.09864678 0.06627903 0.0907546
 0.05994044 0.0980721  0.03290656 0.01326118 0.02851951 0.1142613
 0.01635396 0.01560183 0.02394271 0.01248587 0.05203471 0.05488898
 0.03167786 0.01890022 0.01810403 0.02659926 0.08559988 0.02116552
 0.01064261 0.03445705 0.0271574  0.02348003 0.07145374 0.02404752
 0.01813239 0.04219276 0.03128913 0.01263893 0.01949469 0.0172412
 0.0241714  0.00410575 0.03337274 0.01066034 0.00534812 0.00433036
 0.02753066 0.00903596 0.0126599  0.0282887  0.02502611 0.01585205
 0.01414656 0.00701349 0.01294927 0.00361314]",[]
2261,"[0.23009112 0.08716793 0.09795739 0.13437381 0.04621544 0.09096619
 0.01176423 0.01497174 0.04533202 0.05405824 0.02351258 0.01248678
 0.02364768 0.01299203 0.05018534 0.03386297 0.05333461 0.02183679
 0.01380234 0.02262663 0.07934562 0.0197071  0.01020537 0.0479423
 0.02478855 0.0310142  0.05515179 0.02000599 0.02769741 0.03456605
 0.03796675 0.01043385 0.02022013 0.0099011  0.0204517  0.00247108
 0.08309104 0.01264124 0.00371404 0.00415901 0.01189162 0.00400785
 0.00795588 0.0358653  0.02973072 0.00530741 0.01911958 0.00935295
 0.00344001 0.00327478 0.15126274 0.05860659 0.07144615 0.11151261
 0.06912829 0.09195838 0.01646003 0.01358392 0.02518465 0.15201899
 0.0243531  0.01787681 0.0253596  0.00965166 0.03846004 0.0280247
 0.03550656 0.02513949 0.0207222  0.01691636 0.09049679 0.01290733
 0.0118917  0.0704476  0.02089754 0.01908101 0.07220928 0.02166141
 0.03286531 0.0409818  0.04982298 0.01178579 0.02493553 0.01732382
 0.01494365 0.00281087 0.01803238 0.0115207  0.00374126 0.00278755
 0.01314041 0.01472655 0.01477388 0.03175958 0.01705613 0.00617013
 0.01587998 0.00980356 0.00981045 0.00263374]","[3589, 3053, 2611, 3089, 3610, 4824, 6565, 11054, 3396, 3807, 3076, 3293, 5958, 6206, 7285, 8323, 8833, 10124, 10908]"
2264,"[0.26020803 0.05419481 0.11330871 0.16122392 0.06242912 0.08164416
 0.00964684 0.01460663 0.05617044 0.06334835 0.02762283 0.01987314
 0.02300963 0.00900031 0.07695115 0.0137642  0.06200991 0.02496313
 0.01891402 0.03370465 0.08511605 0.01387114 0.00997256 0.05998324
 0.03274378 0.00978197 0.04914023 0.0561899  0.03879868 0.04092063
 0.06096998 0.00873431 0.02215588 0.00407281 0.02298817 0.00243503
 0.01048233 0.00670705 0.00312721 0.00327397 0.01430878 0.00718709
 0.01947346 0.04497231 0.01197164 0.00233488 0.02225199 0.01115779
 0.00374473 0.00270164 0.17450696 0.07238035 0.07862666 0.11604447
 0.05932712 0.09275642 0.0151148  0.01410234 0.03074248 0.11743604
 0.02356484 0.01513554 0.02485286 0.01127907 0.03919968 0.03246933
 0.04053623 0.02363048 0.01773595 0.01751523 0.08598536 0.0159409
 0.01134427 0.06129446 0.02125603 0.02574505 0.06711789 0.01668348
 0.02974685 0.03801611 0.04296924 0.01153142 0.02308933 0.0155
 0.01651513 0.00269925 0.04910225 0.01262701 0.00380353 0.00336378
 0.01241921 0.01067879 0.0110412  0.03205092 0.02354978 0.00623805
 0.01660419 0.00942959 0.00759801 0.00292253]","[3807, 2977, 7285, 10871, 7783]"
2266,"[0.15815783 0.09511301 0.08683085 0.11336054 0.03896086 0.17132425
 0.00733467 0.01176082 0.02700153 0.14562824 0.0396175  0.01093432
 0.03185007 0.01247815 0.03814071 0.04349886 0.02868477 0.03679713
 0.01262578 0.02457934 0.10443346 0.01853668 0.01335696 0.06218978
 0.01269909 0.02398179 0.05043907 0.01145275 0.04743855 0.04102222
 0.04584595 0.02136695 0.02058535 0.00563766 0.02333124 0.00107188
 0.01624345 0.01896936 0.00424992 0.00217239 0.0046806  0.00334067
 0.00754717 0.04275824 0.02340682 0.01018889 0.01784327 0.01886057
 0.00301842 0.00207112 0.18439261 0.06985457 0.0822979  0.12112405
 0.06012437 0.08977577 0.01468014 0.0142104  0.03365095 0.1107998
 0.023659   0.0157553  0.02449256 0.01099923 0.04341782 0.03014588
 0.04318556 0.02348596 0.0179804  0.01915707 0.08547882 0.01565324
 0.01114713 0.06112887 0.0227226  0.02401056 0.06549101 0.02118932
 0.03035946 0.03827203 0.0449054  0.01100206 0.02304126 0.01444947
 0.01708288 0.00270605 0.04554134 0.01182829 0.00371846 0.00338028
 0.01280114 0.0104539  0.01205576 0.03324869 0.0222665  0.00571657
 0.01720419 0.00941203 0.00727164 0.0029169 ]",[3089]
2277,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.16765382 0.08756582 0.06486428 0.08695869
 0.07331023 0.09641135 0.03992955 0.01335244 0.02924023 0.13520573
 0.01572936 0.01923737 0.02437341 0.01082235 0.04389553 0.04279027
 0.03165916 0.01708683 0.02162931 0.02103117 0.08017477 0.01949578
 0.01011984 0.03893899 0.03791082 0.02078868 0.06698085 0.02483627
 0.02140852 0.03596145 0.03327196 0.01242278 0.01888837 0.02093745
 0.01901896 0.00449639 0.02890746 0.01026103 0.00518751 0.00410227
 0.02219204 0.01286724 0.01489956 0.02704509 0.02113037 0.01315989
 0.01311133 0.00643825 0.0151164  0.00332375]",[]
2280,"[0.27272953 0.06238203 0.09479506 0.12682289 0.03712591 0.04876345
 0.0078018  0.01489348 0.04699068 0.07294227 0.01477491 0.02148973
 0.01996653 0.01254705 0.09198791 0.04116444 0.05451278 0.01699017
 0.01152863 0.03010901 0.04828511 0.0222468  0.01150226 0.02555814
 0.07474317 0.01500948 0.08344369 0.05213416 0.01295853 0.02753634
 0.04072681 0.00545402 0.01893213 0.00887891 0.03505595 0.00261016
 0.01448294 0.00687149 0.00362991 0.00351933 0.02012611 0.00404144
 0.02401515 0.04403878 0.0218907  0.00578566 0.0158985  0.00653123
 0.00285956 0.0030186  0.16608528 0.08841234 0.06025951 0.08156885
 0.06178648 0.09325071 0.03040971 0.01232712 0.02536917 0.131901
 0.01621916 0.01588698 0.02324764 0.01175348 0.04897572 0.05065937
 0.02708368 0.01771186 0.01836095 0.02434551 0.0808843  0.01786387
 0.010122   0.03868612 0.03105983 0.02925607 0.08240956 0.02212479
 0.01986606 0.03355662 0.02963521 0.01209598 0.01984315 0.01793235
 0.0232737  0.00404921 0.03917593 0.01124096 0.00485442 0.0042322
 0.02808306 0.01044031 0.01239435 0.02822037 0.0260176  0.01171392
 0.01312471 0.00659477 0.01135754 0.00348316]","[7448, 8114, 671, 1889, 737, 1065, 8114, 8114, 566]"
2288,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.20261046 0.12595552 0.06674034 0.08404666
 0.02960021 0.1083589  0.02856525 0.01348413 0.03061757 0.13892672
 0.0146456  0.01278199 0.01519363 0.01404218 0.05530631 0.0537543
 0.03027646 0.01703709 0.00848488 0.02758782 0.07805462 0.02260194
 0.00935944 0.01761917 0.03293674 0.02414896 0.07052232 0.02396726
 0.01010083 0.03770727 0.01959074 0.01379991 0.01665878 0.00652369
 0.02611579 0.00348241 0.0582311  0.01109134 0.00479741 0.00492279
 0.01942404 0.0035488  0.01083219 0.02605181 0.0207052  0.0095517
 0.01280325 0.00609547 0.0081221  0.00389666]",[]
2292,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.20497847 0.11097148 0.07200214 0.07202105
 0.03220242 0.11253389 0.03952177 0.01422339 0.04550188 0.19857891
 0.01447323 0.03224092 0.0155477  0.01216494 0.03751846 0.05472187
 0.02663987 0.01800473 0.00945844 0.02194692 0.06219679 0.0227481
 0.00909437 0.02359472 0.03241451 0.01331901 0.05769848 0.04055797
 0.00975036 0.03579425 0.01683806 0.01472498 0.01730203 0.00554171
 0.01798157 0.00372563 0.04029447 0.01059255 0.00530378 0.0042579
 0.01492963 0.00431602 0.02119247 0.02410991 0.01241757 0.01202878
 0.00960047 0.00626433 0.01194189 0.00335108]",[]
2294,"[0.26957932 0.03475083 0.1126565  0.18314894 0.03668821 0.04094966
 0.0052475  0.01877657 0.04679165 0.08216216 0.01278657 0.0069023
 0.01929259 0.00901377 0.06434794 0.02386371 0.08352015 0.01599829
 0.01166902 0.00722685 0.05529481 0.01318609 0.01286452 0.04821608
 0.0203764  0.0070699  0.16536799 0.01664422 0.00986592 0.01968433
 0.07028298 0.00439153 0.02530077 0.01148173 0.01685087 0.00301578
 0.00639403 0.00398145 0.0032442  0.00332327 0.03753951 0.00400668
 0.0038376  0.05643017 0.01487635 0.00254792 0.0226534  0.00459148
 0.00162142 0.00424143 0.17905746 0.09559992 0.06417779 0.08747899
 0.06645654 0.08762205 0.03337568 0.01272866 0.02787445 0.120387
 0.01667971 0.0156143  0.02538823 0.01219814 0.05137659 0.05191475
 0.02989858 0.01774006 0.02014769 0.03068676 0.07180615 0.02012941
 0.01051508 0.03835302 0.02825267 0.02641722 0.06754804 0.02419306
 0.02439453 0.03381221 0.03230084 0.01129901 0.01871386 0.01630094
 0.02436287 0.0040941  0.03405469 0.01092758 0.00491107 0.00430158
 0.02422921 0.00957565 0.01289153 0.03134744 0.02523912 0.0119904
 0.01404863 0.00677364 0.01510112 0.0034072 ]",[671]
2304,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.1861475  0.07376944 0.08326436 0.12347695
 0.05873773 0.09769656 0.01472647 0.01433655 0.03329729 0.10587566
 0.02406547 0.01557278 0.02465948 0.0111683  0.04485844 0.0300054
 0.04271085 0.02464032 0.01735689 0.01896315 0.086667   0.01537879
 0.01129265 0.05679798 0.0263732  0.02349751 0.06504534 0.02214254
 0.02881223 0.0395874  0.04376841 0.01181795 0.02247074 0.01335326
 0.01793025 0.00266033 0.04502967 0.01182529 0.00383985 0.00343726
 0.0119218  0.0098086  0.01247941 0.03299264 0.02206185 0.00570508
 0.01812389 0.00960468 0.00683465 0.0029287 ]",[]
2305,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.21327101 0.10819513 0.06359034 0.06960255
 0.02693864 0.10711803 0.02004364 0.01203956 0.03362007 0.16858112
 0.01245714 0.01990056 0.01483588 0.01241773 0.06316131 0.0574474
 0.02736342 0.01480034 0.0082136  0.03397922 0.05417811 0.02234039
 0.00864155 0.02435858 0.03203896 0.02022091 0.07685995 0.03786057
 0.01122271 0.02528498 0.02124437 0.01383738 0.01783385 0.00629143
 0.02748512 0.00302114 0.05606593 0.01074907 0.00442428 0.00434552
 0.0178528  0.00292434 0.01756813 0.03295022 0.01654003 0.00918588
 0.00988543 0.00496472 0.0055253  0.00331524]",[]
2309,"[0.2373103  0.15935183 0.07138081 0.09085671 0.03448334 0.13069869
 0.05575559 0.01354162 0.03083517 0.05729696 0.01646397 0.00981961
 0.01827566 0.01199031 0.07756409 0.06195707 0.0336355  0.01770981
 0.00983188 0.05289221 0.08067068 0.0318085  0.00847005 0.03903254
 0.01717139 0.01580261 0.05884638 0.03898645 0.01027855 0.0316486
 0.02053724 0.01625882 0.0236537  0.00498816 0.03164722 0.00497624
 0.01820885 0.00867478 0.00728817 0.00552837 0.01993587 0.00438562
 0.01343392 0.04376706 0.01716708 0.01931136 0.01449203 0.00657539
 0.01535199 0.00409342 0.14233652 0.08225057 0.05360478 0.07253389
 0.06721751 0.08267656 0.03057078 0.01155648 0.02148145 0.17583516
 0.01531698 0.01392587 0.02416353 0.01146799 0.03969524 0.04835536
 0.02389284 0.01623789 0.02018698 0.02375356 0.07306439 0.01666325
 0.01031343 0.04633764 0.02470986 0.03157143 0.07318553 0.0171068
 0.02404221 0.03021214 0.0344992  0.01106659 0.01978652 0.02265638
 0.02039878 0.00420512 0.03732925 0.01244835 0.00449807 0.00400897
 0.0274702  0.01084173 0.0104423  0.0265466  0.02507408 0.01119994
 0.01108524 0.00605188 0.01184801 0.00332027]","[269, 671, 759, 914, 3830, 625, 2799, 122]"
2310,"[0.23216434 0.0694684  0.09289385 0.1325862  0.03486079 0.08930463
 0.00560301 0.01541324 0.03907109 0.03890138 0.02620724 0.02648374
 0.02001124 0.01088516 0.05762667 0.01309367 0.0454692  0.02628532
 0.01102229 0.02204554 0.12990519 0.01614915 0.01022366 0.04698687
 0.04556487 0.00859701 0.06690553 0.03783485 0.02574996 0.07222289
 0.03663957 0.01152144 0.02423063 0.00507919 0.01967959 0.00196053
 0.03707122 0.00829219 0.00276794 0.00301669 0.01125037 0.00360453
 0.02524395 0.04090053 0.01415133 0.00268454 0.01801636 0.01108957
 0.00179868 0.00318126 0.15192003 0.09339443 0.0556396  0.07331927
 0.07204328 0.08691319 0.03824692 0.01209971 0.02299619 0.15849958
 0.01487343 0.01388361 0.0252417  0.0112882  0.04174143 0.05210987
 0.0250134  0.01579867 0.02150825 0.02810195 0.06726874 0.01945566
 0.0104524  0.04780149 0.02447792 0.02450892 0.07045684 0.01962124
 0.02468845 0.02777728 0.03461325 0.01141908 0.01988694 0.02462152
 0.02105486 0.00470121 0.02909848 0.01154979 0.00519762 0.00426623
 0.02831609 0.01185549 0.01085961 0.02844401 0.02124658 0.01338359
 0.01125613 0.00578512 0.01432661 0.0034644 ]","[445, 3339, 671, 3949]"
